latitude,longitude,acq_date
-1.74234,-48.27037,7/1/20
-1.14061,-46.59525,7/1/20
-2.97855,-42.23552,7/1/20
-5.6118,-39.52012,7/1/20
-1.23311,-46.49614,7/1/20
-1.63731,-47.71944,7/1/20
-7.43601,-45.06874,7/1/20
-7.43556,-45.06546,7/1/20
-3.00063,-42.54798,7/1/20
-2.96681,-42.21202,7/1/20
-7.43468,-45.05894,7/1/20
-7.43512,-45.0622,7/1/20
-2.97523,-42.12675,7/1/20
-1.27037,-46.52766,7/1/20
-7.43996,-45.05825,7/1/20
-3.00419,-42.38417,7/1/20
-2.7505,-42.66265,7/1/20
-3.56891,-48.95436,7/1/20
-1.7408,-48.27367,7/1/20
-2.10472,-46.90703,7/1/20
